UTCDateTime,PA_Zen_001_001_87_mac_address,PA_Zen_001_001_87_firmware_ver,PA_Zen_001_001_87_hardware,PA_Zen_001_001_87_current_temp_f,PA_Zen_001_001_87_current_humidity,PA_Zen_001_001_87_current_dewpoint_f,PA_Zen_001_001_87_pressure,PA_Zen_001_001_87_adc,PA_Zen_001_001_87_mem,PA_Zen_001_001_87_rssi,PA_Zen_001_001_87_uptime,PA_Zen_001_001_87_pm1_0_cf_1,PA_Zen_001_001_87_pm2_5_cf_1,PA_Zen_001_001_87_pm10_0_cf_1,PA_Zen_001_001_87_pm1_0_atm,PA_Zen_001_001_87_pm2_5_atm,PA_Zen_001_001_87_pm10_0_atm,PA_Zen_001_001_87_pm2.5_aqi_cf_1,PA_Zen_001_001_87_pm2.5_aqi_atm,PA_Zen_001_001_87_p_0_3_um,PA_Zen_001_001_87_p_0_5_um,PA_Zen_001_001_87_p_1_0_um,PA_Zen_001_001_87_p_2_5_um,PA_Zen_001_001_87_p_5_0_um,PA_Zen_001_001_87_p_10_0_um,PA_Zen_001_001_87_pm1_0_cf_1_b,PA_Zen_001_001_87_pm2_5_cf_1_b,PA_Zen_001_001_87_pm10_0_cf_1_b,PA_Zen_001_001_87_pm1_0_atm_b,PA_Zen_001_001_87_pm2_5_atm_b,PA_Zen_001_001_87_pm10_0_atm_b,PA_Zen_001_001_87_pm2.5_aqi_cf_1_b,PA_Zen_001_001_87_pm2.5_aqi_atm_b,PA_Zen_001_001_87_p_0_3_um_b,PA_Zen_001_001_87_p_0_5_um_b,PA_Zen_001_001_87_p_1_0_um_b,PA_Zen_001_001_87_p_2_5_um_b,PA_Zen_001_001_87_p_5_0_um_b,PA_Zen_001_001_87_p_10_0_um_b,PA_Zen_001_001_87_gas,PA_Zen_001_001_87_Source,PA_Zen_002_001_88_mac_address,PA_Zen_002_001_88_firmware_ver,PA_Zen_002_001_88_hardware,PA_Zen_002_001_88_current_temp_f,PA_Zen_002_001_88_current_humidity,PA_Zen_002_001_88_current_dewpoint_f,PA_Zen_002_001_88_pressure,PA_Zen_002_001_88_adc,PA_Zen_002_001_88_mem,PA_Zen_002_001_88_rssi,PA_Zen_002_001_88_uptime,PA_Zen_002_001_88_pm1_0_cf_1,PA_Zen_002_001_88_pm2_5_cf_1,PA_Zen_002_001_88_pm10_0_cf_1,PA_Zen_002_001_88_pm1_0_atm,PA_Zen_002_001_88_pm2_5_atm,PA_Zen_002_001_88_pm10_0_atm,PA_Zen_002_001_88_pm2.5_aqi_cf_1,PA_Zen_002_001_88_pm2.5_aqi_atm,PA_Zen_002_001_88_p_0_3_um,PA_Zen_002_001_88_p_0_5_um,PA_Zen_002_001_88_p_1_0_um,PA_Zen_002_001_88_p_2_5_um,PA_Zen_002_001_88_p_5_0_um,PA_Zen_002_001_88_p_10_0_um,PA_Zen_002_001_88_pm1_0_cf_1_b,PA_Zen_002_001_88_pm2_5_cf_1_b,PA_Zen_002_001_88_pm10_0_cf_1_b,PA_Zen_002_001_88_pm1_0_atm_b,PA_Zen_002_001_88_pm2_5_atm_b,PA_Zen_002_001_88_pm10_0_atm_b,PA_Zen_002_001_88_pm2.5_aqi_cf_1_b,PA_Zen_002_001_88_pm2.5_aqi_atm_b,PA_Zen_002_001_88_p_0_3_um_b,PA_Zen_002_001_88_p_0_5_um_b,PA_Zen_002_001_88_p_1_0_um_b,PA_Zen_002_001_88_p_2_5_um_b,PA_Zen_002_001_88_p_5_0_um_b,PA_Zen_002_001_88_p_10_0_um_b,PA_Zen_002_001_88_gas,PA_Zen_002_001_88_Source,PA_Zen_002_002_5c_mac_address,PA_Zen_002_002_5c_firmware_ver,PA_Zen_002_002_5c_hardware,PA_Zen_002_002_5c_current_temp_f,PA_Zen_002_002_5c_current_humidity,PA_Zen_002_002_5c_current_dewpoint_f,PA_Zen_002_002_5c_pressure,PA_Zen_002_002_5c_adc,PA_Zen_002_002_5c_mem,PA_Zen_002_002_5c_rssi,PA_Zen_002_002_5c_uptime,PA_Zen_002_002_5c_pm1_0_cf_1,PA_Zen_002_002_5c_pm2_5_cf_1,PA_Zen_002_002_5c_pm10_0_cf_1,PA_Zen_002_002_5c_pm1_0_atm,PA_Zen_002_002_5c_pm2_5_atm,PA_Zen_002_002_5c_pm10_0_atm,PA_Zen_002_002_5c_pm2.5_aqi_cf_1,PA_Zen_002_002_5c_pm2.5_aqi_atm,PA_Zen_002_002_5c_p_0_3_um,PA_Zen_002_002_5c_p_0_5_um,PA_Zen_002_002_5c_p_1_0_um,PA_Zen_002_002_5c_p_2_5_um,PA_Zen_002_002_5c_p_5_0_um,PA_Zen_002_002_5c_p_10_0_um,PA_Zen_002_002_5c_pm1_0_cf_1_b,PA_Zen_002_002_5c_pm2_5_cf_1_b,PA_Zen_002_002_5c_pm10_0_cf_1_b,PA_Zen_002_002_5c_pm1_0_atm_b,PA_Zen_002_002_5c_pm2_5_atm_b,PA_Zen_002_002_5c_pm10_0_atm_b,PA_Zen_002_002_5c_pm2.5_aqi_cf_1_b,PA_Zen_002_002_5c_pm2.5_aqi_atm_b,PA_Zen_002_002_5c_p_0_3_um_b,PA_Zen_002_002_5c_p_0_5_um_b,PA_Zen_002_002_5c_p_1_0_um_b,PA_Zen_002_002_5c_p_2_5_um_b,PA_Zen_002_002_5c_p_5_0_um_b,PA_Zen_002_002_5c_p_10_0_um_b,PA_Zen_002_002_5c_gas,PA_Zen_002_002_5c_Source,PA_Zen_002_003_7b_mac_address,PA_Zen_002_003_7b_firmware_ver,PA_Zen_002_003_7b_hardware,PA_Zen_002_003_7b_current_temp_f,PA_Zen_002_003_7b_current_humidity,PA_Zen_002_003_7b_current_dewpoint_f,PA_Zen_002_003_7b_pressure,PA_Zen_002_003_7b_adc,PA_Zen_002_003_7b_mem,PA_Zen_002_003_7b_rssi,PA_Zen_002_003_7b_uptime,PA_Zen_002_003_7b_pm1_0_cf_1,PA_Zen_002_003_7b_pm2_5_cf_1,PA_Zen_002_003_7b_pm10_0_cf_1,PA_Zen_002_003_7b_pm1_0_atm,PA_Zen_002_003_7b_pm2_5_atm,PA_Zen_002_003_7b_pm10_0_atm,PA_Zen_002_003_7b_pm2.5_aqi_cf_1,PA_Zen_002_003_7b_pm2.5_aqi_atm,PA_Zen_002_003_7b_p_0_3_um,PA_Zen_002_003_7b_p_0_5_um,PA_Zen_002_003_7b_p_1_0_um,PA_Zen_002_003_7b_p_2_5_um,PA_Zen_002_003_7b_p_5_0_um,PA_Zen_002_003_7b_p_10_0_um,PA_Zen_002_003_7b_pm1_0_cf_1_b,PA_Zen_002_003_7b_pm2_5_cf_1_b,PA_Zen_002_003_7b_pm10_0_cf_1_b,PA_Zen_002_003_7b_pm1_0_atm_b,PA_Zen_002_003_7b_pm2_5_atm_b,PA_Zen_002_003_7b_pm10_0_atm_b,PA_Zen_002_003_7b_pm2.5_aqi_cf_1_b,PA_Zen_002_003_7b_pm2.5_aqi_atm_b,PA_Zen_002_003_7b_p_0_3_um_b,PA_Zen_002_003_7b_p_0_5_um_b,PA_Zen_002_003_7b_p_1_0_um_b,PA_Zen_002_003_7b_p_2_5_um_b,PA_Zen_002_003_7b_p_5_0_um_b,PA_Zen_002_003_7b_p_10_0_um_b,PA_Zen_002_003_7b_gas,PA_Zen_002_003_7b_Source
2024-12-03 18:58:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:7a:88,7.04,3.0+OPENLOG+7988 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,80.0,22.0,37.0,993.18,4.87,26248.0,0.0,220.0,0.0,0.0,0.71,0.0,0.0,0.71,0.0,0.0,76.09,19.76,4.64,2.69,1.09,0.09,0.0,0.0,0.66,0.0,0.0,0.66,0.0,0.0,109.71,28.34,4.54,2.86,1.16,0.0,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 18:59:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:9a:5c,7.04,3.0+OPENLOG+7935 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,82.0,22.0,39.0,993.15,4.88,26248.0,0.0,220.0,0.0,0.0,1.02,0.0,0.0,1.02,0.0,0.0,46.97,13.81,3.72,2.4,2.4,0.28,0.0,0.0,0.61,0.0,0.0,0.61,0.0,0.0,57.47,17.6,4.21,2.79,1.19,0.0,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 18:59:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48:55:19:e8:1e:7b,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,82.0,20.0,37.0,993.44,4.76,26248.0,0.0,580.0,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.0,38.33,11.05,1.74,0.26,0.09,0.0,0.0,0.04,0.04,0.0,0.04,0.04,0.0,0.0,69.68,17.6,3.51,0.42,0.0,0.0,50.00,20241203.csv
2024-12-03 18:59:58,c8:c9:a3:f:7c:87,7.04,3.0+OPENLOG+7948 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,83.0,22.0,40.0,993.68,0.05,26248.0,0.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.86,13.9,2.79,0.24,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,61.68,17.91,2.88,0.74,0.33,0.18,113.25,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 19:00:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:7a:88,7.04,3.0+OPENLOG+7988 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,81.0,20.0,37.0,993.28,4.87,26248.0,0.0,340.0,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,60.38,16.7,2.16,0.71,0.54,0.36,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,61.22,16.97,1.85,0.25,0.08,0.0,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 19:01:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:9a:5c,7.04,3.0+OPENLOG+7935 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,83.0,20.0,38.0,993.27,4.88,26248.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.16,11.39,1.0,0.74,0.39,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.22,14.03,1.84,0.71,0.07,0.07,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 19:01:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48:55:19:e8:1e:7b,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,82.0,19.0,36.0,993.37,4.76,26248.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.05,15.1,1.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.88,10.54,1.64,0.43,0.21,0.0,50.00,20241203.csv
2024-12-03 19:01:58,c8:c9:a3:f:7c:87,7.04,3.0+OPENLOG+7948 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,84.0,21.0,40.0,993.67,0.05,26248.0,0.0,701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,14.24,3.2,0.46,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.53,15.79,1.61,0.33,0.21,0.0,117.03,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 19:02:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:7a:88,7.04,3.0+OPENLOG+7988 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,81.0,20.0,36.0,993.33,4.88,26248.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.32,13.62,3.52,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.35,15.1,1.37,0.63,0.13,0.0,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 19:03:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:9a:5c,7.04,3.0+OPENLOG+7935 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,83.0,19.0,37.0,993.29,4.88,26248.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.18,11.52,2.57,0.12,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.08,0.0,0.0,37.12,10.41,1.61,0.53,0.17,0.17,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 19:03:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48:55:19:e8:1e:7b,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,83.0,19.0,36.0,993.42,4.75,26248.0,0.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.37,12.14,1.37,0.42,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.19,0.0,0.0,61.34,14.48,2.53,0.67,0.19,0.19,50.00,20241203.csv
2024-12-03 19:03:58,c8:c9:a3:f:7c:87,7.04,3.0+OPENLOG+7948 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,84.0,21.0,39.0,993.69,0.05,26248.0,0.0,821.0,0.0,0.0,0.53,0.0,0.0,0.53,0.0,0.0,53.42,15.86,2.19,1.02,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.93,13.53,1.69,0.24,0.0,0.0,117.53,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 19:04:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:7a:88,7.04,3.0+OPENLOG+7988 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,82.0,19.0,36.0,993.29,4.88,26248.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.05,18.24,2.47,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.32,16.28,1.05,0.23,0.23,0.0,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 19:05:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:9a:5c,7.04,3.0+OPENLOG+7935 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,84.0,19.0,37.0,993.22,4.88,26248.0,0.0,580.0,0.0,0.0,0.08,0.0,0.0,0.08,0.0,0.0,40.07,10.75,1.47,0.56,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.37,7.98,0.46,0.16,0.0,0.0,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 19:05:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48:55:19:e8:1e:7b,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,83.0,18.0,36.0,993.5,4.76,26248.0,0.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.26,14.91,1.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.73,11.97,2.56,0.17,0.0,0.0,50.00,20241203.csv
2024-12-03 19:05:58,c8:c9:a3:f:7c:87,7.04,3.0+OPENLOG+7948 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,85.0,20.0,40.0,993.77,0.05,26248.0,0.0,941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.64,14.61,2.46,0.43,0.43,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.44,15.93,1.83,0.22,0.0,0.0,114.85,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 19:06:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:7a:88,7.04,3.0+OPENLOG+7988 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,83.0,19.0,36.0,993.35,4.88,25936.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.41,14.95,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.48,12.0,1.43,0.36,0.36,0.36,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 19:07:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:9a:5c,7.04,3.0+OPENLOG+7935 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,85.0,18.0,37.0,993.33,4.88,26248.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.19,10.15,0.76,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.73,11.34,1.36,0.2,0.2,0.2,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 19:07:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48:55:19:e8:1e:7b,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,84.0,18.0,36.0,993.41,4.76,25624.0,0.0,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.34,12.93,2.49,0.42,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.28,14.24,2.47,0.05,0.0,0.0,50.00,20241203.csv
2024-12-03 19:07:58,c8:c9:a3:f:7c:87,7.04,3.0+OPENLOG+7948 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,85.0,20.0,39.0,993.68,0.05,26248.0,0.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.29,15.52,1.48,0.38,0.21,0.21,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,46.14,13.55,1.6,0.62,0.43,0.24,112.21,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 19:08:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:7a:88,7.04,3.0+OPENLOG+7988 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,83.0,18.0,36.0,993.26,4.88,26248.0,0.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.86,17.59,1.69,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.88,17.22,2.69,0.28,0.28,0.09,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 19:09:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:9a:5c,7.04,3.0+OPENLOG+7935 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,85.0,18.0,37.0,993.23,4.88,26248.0,0.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.47,11.39,2.02,0.51,0.51,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.83,11.1,1.57,0.38,0.0,0.0,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 19:09:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48:55:19:e8:1e:7b,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,84.0,18.0,36.0,993.49,4.76,26248.0,0.0,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.41,10.57,1.81,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.07,6.84,1.07,0.0,0.0,0.0,50.00,20241203.csv
2024-12-03 19:09:58,c8:c9:a3:f:7c:87,7.04,3.0+OPENLOG+7948 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,86.0,19.0,40.0,993.81,0.05,26248.0,0.0,1181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,15.02,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.34,13.29,2.38,0.05,0.05,0.0,111.74,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 19:10:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:7a:88,7.04,3.0+OPENLOG+7988 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,83.0,18.0,36.0,993.37,4.88,26248.0,0.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.71,13.73,2.23,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.76,16.95,1.34,0.32,0.15,0.15,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 19:11:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec:64:c9:d0:9a:5c,7.04,3.0+OPENLOG+7935 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,86.0,18.0,37.0,993.23,4.88,26248.0,0.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.02,9.79,1.02,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,7.1,1.26,0.0,0.0,0.0,50.00,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-03 19:11:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48:55:19:e8:1e:7b,7.04,3.0+OPENLOG+15931 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,84.0,18.0,36.0,993.39,,26336.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.54,11.89,2.11,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.95,11.7,2.21,0.35,0.0,0.0,,20241203.csv
2024-12-03 19:11:39,c8:c9:a3:f:7c:87,7.04,3.0+OPENLOG+7948 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,86.0,19.0,40.0,993.7,,26336.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,12.65,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,11.7,1.42,0.33,0.02,0.0,,20241203.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
